submitted_name	matched_name	label
Neotoma_floridana	Neotoma floridana	Neotoma_floridana
Neotoma_magister	Neotoma magister	Neotoma_magister
Neotoma_goldmani	Neotoma goldmani	Neotoma_goldmani
Neotoma_micropus	Neotoma micropus	Neotoma_micropus
Neotoma_leucodon	Neotoma leucodon	Neotoma_leucodon
Neotoma_angustapalata	Neotoma angustapalata	Neotoma_angustapalata
Neotoma_albigula	Neotoma albigula	Neotoma_albigula
Neotoma_mexicana	Neotoma mexicana	Neotoma_mexicana
Neotoma_bryanti	Neotoma bryanti	Neotoma_bryanti
Neotoma_lepida	Neotoma lepida	Neotoma_lepida
Neotoma_devia	Neotoma devia	Neotoma_devia
Neotoma_fuscipes	Neotoma fuscipes	Neotoma_fuscipes
Neotoma_macrotis	Neotoma macrotis	Neotoma_macrotis
Phodopus_roborovskii	Phodopus roborovskii	Phodopus_roborovskii
Phodopus_campbelli	Phodopus campbelli	Phodopus_campbelli
Phodopus_sungorus	Phodopus sungorus	Phodopus_sungorus
Cricetulus_kamensis	Cricetulus kamensis	Cricetulus_kamensis
Tscherskia_triton	Tscherskia triton	Tscherskia_triton
Cricetus_cricetus	Cricetus cricetus	Cricetus_cricetus
Allocricetulus_eversmanni	Allocricetulus eversmanni	Allocricetulus_eversmanni
Cricetulus_longicaudatus	Cricetulus longicaudatus	Cricetulus_longicaudatus
Cricetulus_barabensis	Cricetulus barabensis	Cricetulus_barabensis
Cricetulus_migratorius	Cricetulus migratorius	Cricetulus_migratorius
Mesocricetus_raddei	Mesocricetus raddei	Mesocricetus_raddei
Mesocricetus_auratus	Mesocricetus auratus	Mesocricetus_auratus
Mesocricetus_brandti	Mesocricetus brandti	Mesocricetus_brandti
Mesocricetus_newtoni	Mesocricetus newtoni	Mesocricetus_newtoni
Ondatra_zibethicus	Ondatra zibethicus	Ondatra_zibethicus
Neofiber_alleni	Neofiber alleni	Neofiber_alleni
Caryomys_eva	Caryomys eva	Caryomys_eva
Caryomys_inez	Caryomys inez	Caryomys_inez
Eothenomys_cachinus	Eothenomys cachinus	Eothenomys_cachinus
Eothenomys_miletus	Eothenomys miletus	Eothenomys_miletus
Eothenomys_melanogaster	Eothenomys melanogaster	Eothenomys_melanogaster
Eothenomys_wardi	Eothenomys wardi	Eothenomys_wardi
Eothenomys_custos	Eothenomys custos	Eothenomys_custos
Eothenomys_chinensis	Eothenomys chinensis	Eothenomys_chinensis
Eothenomys_proditor	Eothenomys proditor	Eothenomys_proditor
Eothenomys_olitor	Eothenomys olitor	Eothenomys_olitor
Myodes_smithii	Myodes smithii	Myodes_smithii
Myodes_andersoni	Myodes andersoni	Myodes_andersoni
Myodes_rufocanus	Myodes rufocanus	Myodes_rufocanus
Myodes_regulus	Myodes regulus	Myodes_regulus
Myodes_rex	Myodes rex	Myodes_rex
Myodes_centralis	Myodes centralis	Myodes_centralis
Myodes_gapperi	Myodes gapperi	Myodes_gapperi
Alticola_montosa	Alticola montosa	Alticola_montosa
Alticola_argentatus	Alticola argentatus	Alticola_argentatus
Alticola_albicaudus	Alticola albicaudus	Alticola_albicaudus
Alticola_semicanus	Alticola semicanus	Alticola_semicanus
Alticola_strelzowi	Alticola strelzowi	Alticola_strelzowi
Alticola_tuvinicus	Alticola tuvinicus	Alticola_tuvinicus
Alticola_olchonensis	Alticola olchonensis	Alticola_olchonensis
Alticola_barakshin	Alticola barakshin	Alticola_barakshin
Alticola_lemminus	Alticola lemminus	Alticola_lemminus
Alticola_macrotis	Alticola macrotis	Alticola_macrotis
Myodes_glareolus	Myodes glareolus	Myodes_glareolus
Myodes_californicus	Myodes californicus	Myodes_californicus
Myodes_rutilus	Myodes rutilus	Myodes_rutilus
Alticola_stoliczkanus	Alticola stoliczkanus	Alticola_stoliczkanus
Ellobius_fuscocapillus	Ellobius fuscocapillus	Ellobius_fuscocapillus
Ellobius_talpinus	Ellobius talpinus	Ellobius_talpinus
Ellobius_tancrei	Ellobius tancrei	Ellobius_tancrei
Chionomys_nivalis	Chionomys nivalis	Chionomys_nivalis
Chionomys_gud	Chionomys gud	Chionomys_gud
Chionomys_roberti	Chionomys roberti	Chionomys_roberti
Proedromys_liangshanensis	Proedromys liangshanensis	Proedromys_liangshanensis
Volemys_musseri	Volemys musseri	Volemys_musseri
Proedromys_bedfordi	Proedromys bedfordi	Proedromys_bedfordi
Microtus_agrestis	Microtus agrestis	Microtus_agrestis
Blanfordimys_bucharensis	Blanfordimys bucharensis	Blanfordimys_bucharensis
Blanfordimys_juldaschi	Blanfordimys juldaschi	Blanfordimys_juldaschi
Blanfordimys_afghanus	Blanfordimys afghanus	Blanfordimys_afghanus
Microtus_schelkovnikovi	Microtus schelkovnikovi	Microtus_schelkovnikovi
Microtus_anatolicus	Microtus anatolicus	Microtus_anatolicus
Microtus_schidlovskii	Microtus schidlovskii	Microtus_schidlovskii
Microtus_irani	Microtus irani	Microtus_irani
Microtus_socialis	Microtus socialis	Microtus_socialis
Microtus_guentheri	Microtus guentheri	Microtus_guentheri
Microtus_dogramacii	Microtus dogramacii	Microtus_dogramacii
Microtus_paradoxus	Microtus paradoxus	Microtus_paradoxus
Microtus_transcaspicus	Microtus transcaspicus	Microtus_transcaspicus
Microtus_arvalis	Microtus arvalis	Microtus_arvalis
Microtus_levis	Microtus levis	Microtus_levis
Microtus_ilaeus	Microtus ilaeus	Microtus_ilaeus
Microtus_subterraneus	Microtus subterraneus	Microtus_subterraneus
Microtus_daghestanicus	Microtus daghestanicus	Microtus_daghestanicus
Microtus_majori	Microtus majori	Microtus_majori
Microtus_gerbei	Microtus gerbei	Microtus_gerbei
Microtus_duodecimcostatus	Microtus duodecimcostatus	Microtus_duodecimcostatus
Microtus_lusitanicus	Microtus lusitanicus	Microtus_lusitanicus
Microtus_tatricus	Microtus tatricus	Microtus_tatricus
Microtus_bavaricus	Microtus bavaricus	Microtus_bavaricus
Microtus_liechtensteini	Microtus liechtensteini	Microtus_liechtensteini
Microtus_multiplex	Microtus multiplex	Microtus_multiplex
Microtus_thomasi	Microtus thomasi	Microtus_thomasi
Microtus_felteni	Microtus felteni	Microtus_felteni
Microtus_savii	Microtus savii	Microtus_savii
Microtus_cabrerae	Microtus cabrerae	Microtus_cabrerae
Microtus_abbreviatus	Microtus abbreviatus	Microtus_abbreviatus
Microtus_miurus	Microtus miurus	Microtus_miurus
Microtus_townsendii	Microtus townsendii	Microtus_townsendii
Microtus_canicaudus	Microtus canicaudus	Microtus_canicaudus
Microtus_montanus	Microtus montanus	Microtus_montanus
Microtus_pennsylvanicus	Microtus pennsylvanicus	Microtus_pennsylvanicus
Microtus_longicaudus	Microtus longicaudus	Microtus_longicaudus
Microtus_oregoni	Microtus oregoni	Microtus_oregoni
Microtus_ochrogaster	Microtus ochrogaster	Microtus_ochrogaster
Microtus_californicus	Microtus californicus	Microtus_californicus
Microtus_richardsoni	Microtus richardsoni	Microtus_richardsoni
Microtus_umbrosus	Microtus umbrosus	Microtus_umbrosus
Microtus_chrotorrhinus	Microtus chrotorrhinus	Microtus_chrotorrhinus
Microtus_quasiater	Microtus quasiater	Microtus_quasiater
Microtus_pinetorum	Microtus pinetorum	Microtus_pinetorum
Microtus_guatemalensis	Microtus guatemalensis	Microtus_guatemalensis
Microtus_oaxacensis	Microtus oaxacensis	Microtus_oaxacensis
Microtus_xanthognathus	Microtus xanthognathus	Microtus_xanthognathus
Lasiopodomys_mandarinus	Lasiopodomys mandarinus	Lasiopodomys_mandarinus
Lasiopodomys_brandtii	Lasiopodomys brandtii	Lasiopodomys_brandtii
Neodon_fuscus	Neodon fuscus	Neodon_fuscus
Neodon_leucurus	Neodon leucurus	Neodon_leucurus
Volemys_millicens	Volemys millicens	Volemys_millicens
Neodon_linzhiensis	Neodon linzhiensis	Neodon_linzhiensis
Neodon_sikimensis	Neodon sikimensis	Neodon_sikimensis
Microtus_clarkei	Microtus clarkei	Microtus_clarkei
Neodon_irene	Neodon irene	Neodon_irene
Microtus_fortis	Microtus fortis	Microtus_fortis
Microtus_limnophilus	Microtus limnophilus	Microtus_limnophilus
Microtus_mongolicus	Microtus mongolicus	Microtus_mongolicus
Microtus_middendorffii	Microtus middendorffii	Microtus_middendorffii
Microtus_sachalinensis	Microtus sachalinensis	Microtus_sachalinensis
Microtus_maximowiczii	Microtus maximowiczii	Microtus_maximowiczii
Microtus_montebelli	Microtus montebelli	Microtus_montebelli
Microtus_oeconomus	Microtus oeconomus	Microtus_oeconomus
Microtus_kikuchii	Microtus kikuchii	Microtus_kikuchii
Lagurus_lagurus	Lagurus lagurus	Lagurus_lagurus
Eolagurus_luteus	Eolagurus luteus	Eolagurus_luteus
Arvicola_sapidus	Arvicola sapidus	Arvicola_sapidus
Arvicola_scherman	Arvicola scherman	Arvicola_scherman
Arvicola_amphibius	Arvicola amphibius	Arvicola_amphibius
Dinaromys_bogdanovi	Dinaromys bogdanovi	Dinaromys_bogdanovi
Myopus_schisticolor	Myopus schisticolor	Myopus_schisticolor
Lemmus_lemmus	Lemmus lemmus	Lemmus_lemmus
Lemmus_sibiricus	Lemmus sibiricus	Lemmus_sibiricus
Lemmus_amurensis	Lemmus amurensis	Lemmus_amurensis
Synaptomys_borealis	Synaptomys borealis	Synaptomys_borealis
Lemmus_trimucronatus	Lemmus trimucronatus	Lemmus_trimucronatus
Synaptomys_cooperi	Synaptomys cooperi	Synaptomys_cooperi
Phenacomys_ungava	Phenacomys ungava	Phenacomys_ungava
Phenacomys_intermedius	Phenacomys intermedius	Phenacomys_intermedius
Arborimus_albipes	Arborimus albipes	Arborimus_albipes
Arborimus_longicaudus	Arborimus longicaudus	Arborimus_longicaudus
Arborimus_pomo	Arborimus pomo	Arborimus_pomo
Dicrostonyx_hudsonius	Dicrostonyx hudsonius	Dicrostonyx_hudsonius
Dicrostonyx_groenlandicus	Dicrostonyx groenlandicus	Dicrostonyx_groenlandicus
Dicrostonyx_richardsoni	Dicrostonyx richardsoni	Dicrostonyx_richardsoni
Dicrostonyx_torquatus	Dicrostonyx torquatus	Dicrostonyx_torquatus
Prometheomys_schaposchnikowi	Prometheomys schaposchnikowi	Prometheomys_schaposchnikowi
Tachyoryctes_splendens	Tachyoryctes splendens	Tachyoryctes_splendens
Cannomys_badius	Cannomys badius	Cannomys_badius
Rhizomys_sinensis	Rhizomys sinensis	Rhizomys_sinensis
Rhizomys_pruinosus	Rhizomys pruinosus	Rhizomys_pruinosus
Eospalax_rothschildi	Eospalax rothschildi	Eospalax_rothschildi
Eospalax_smithii	Eospalax smithii	Eospalax_smithii
Eospalax_fontanierii	Eospalax fontanierii	Eospalax_fontanierii
Myospalax_psilurus	Myospalax psilurus	Myospalax_psilurus
Myospalax_aspalax	Myospalax aspalax	Myospalax_aspalax
Spalax_graecus	Spalax graecus	Spalax_graecus
Spalax_microphthalmus	Spalax microphthalmus	Spalax_microphthalmus
Spalax_arenarius	Spalax arenarius	Spalax_arenarius
Spalax_zemni	Spalax zemni	Spalax_zemni
Spalax_leucodon	Spalax leucodon	Spalax_leucodon
Spalax_nehringi	Spalax nehringi	Spalax_nehringi
Spalax_ehrenbergi	Spalax ehrenbergi	Spalax_ehrenbergi
Typhlomys_cinereus	Typhlomys cinereus	Typhlomys_cinereus
Ochotona_gloveri	Ochotona gloveri	Ochotona_gloveri
Ochotona_erythrotis	Ochotona erythrotis	Ochotona_erythrotis
Ochotona_rufescens	Ochotona rufescens	Ochotona_rufescens
Ochotona_rutila	Ochotona rutila	Ochotona_rutila
Ochotona_koslowi	Ochotona koslowi	Ochotona_koslowi
Ochotona_ladacensis	Ochotona ladacensis	Ochotona_ladacensis
Ochotona_roylei	Ochotona roylei	Ochotona_roylei
Ochotona_macrotis	Ochotona macrotis	Ochotona_macrotis
Ochotona_forresti	Ochotona forresti	Ochotona_forresti
Ochotona_thibetana	Ochotona thibetana	Ochotona_thibetana
Ochotona_cansus	Ochotona cansus	Ochotona_cansus
Ochotona_dauurica	Ochotona dauurica	Ochotona_dauurica
Ochotona_nubrica	Ochotona nubrica	Ochotona_nubrica
Ochotona_curzoniae	Ochotona curzoniae	Ochotona_curzoniae
Ochotona_thomasi	Ochotona thomasi	Ochotona_thomasi
Ochotona_syrinx	Ochotona syrinx	Ochotona_syrinx
Ochotona_hoffmanni	Ochotona hoffmanni	Ochotona_hoffmanni
Ochotona_turuchanensis	Ochotona turuchanensis	Ochotona_turuchanensis
Ochotona_alpina	Ochotona alpina	Ochotona_alpina
Ochotona_hyperborea	Ochotona hyperborea	Ochotona_hyperborea
Ochotona_mantchurica	Ochotona mantchurica	Ochotona_mantchurica
Ochotona_pallasi	Ochotona pallasi	Ochotona_pallasi
Ochotona_argentata	Ochotona argentata	Ochotona_argentata
Ochotona_princeps	Ochotona princeps	Ochotona_princeps
Ochotona_collaris	Ochotona collaris	Ochotona_collaris
Pronolagus_randensis	Pronolagus randensis	Pronolagus_randensis
Pronolagus_saundersiae	Pronolagus saundersiae	Pronolagus_saundersiae
Pronolagus_rupestris	Pronolagus rupestris	Pronolagus_rupestris
Pronolagus_crassicaudatus	Pronolagus crassicaudatus	Pronolagus_crassicaudatus
Romerolagus_diazi	Romerolagus diazi	Romerolagus_diazi
Brachylagus_idahoensis	Brachylagus idahoensis	Brachylagus_idahoensis
Lepus_brachyurus	Lepus brachyurus	Lepus_brachyurus
Lepus_americanus	Lepus americanus	Lepus_americanus
Lepus_comus	Lepus comus	Lepus_comus
Lepus_oiostolus	Lepus oiostolus	Lepus_oiostolus
Lepus_townsendii	Lepus townsendii	Lepus_townsendii
Lepus_othus	Lepus othus	Lepus_othus
Lepus_arcticus	Lepus arcticus	Lepus_arcticus
Lepus_coreanus	Lepus coreanus	Lepus_coreanus
Lepus_timidus	Lepus timidus	Lepus_timidus
Lepus_tolai	Lepus tolai	Lepus_tolai
Lepus_corsicanus	Lepus corsicanus	Lepus_corsicanus
Lepus_castroviejoi	Lepus castroviejoi	Lepus_castroviejoi
Lepus_microtis	Lepus microtis	Lepus_microtis
Lepus_capensis	Lepus capensis	Lepus_capensis
Lepus_hainanus	Lepus hainanus	Lepus_hainanus
Lepus_peguensis	Lepus peguensis	Lepus_peguensis
Lepus_europaeus	Lepus europaeus	Lepus_europaeus
Lepus_granatensis	Lepus granatensis	Lepus_granatensis
Lepus_mandshuricus	Lepus mandshuricus	Lepus_mandshuricus
Lepus_sinensis	Lepus sinensis	Lepus_sinensis
Lepus_yarkandensis	Lepus yarkandensis	Lepus_yarkandensis
Lepus_saxatilis	Lepus saxatilis	Lepus_saxatilis
Lepus_callotis	Lepus callotis	Lepus_callotis
Lepus_flavigularis	Lepus flavigularis	Lepus_flavigularis
Lepus_alleni	Lepus alleni	Lepus_alleni
Lepus_insularis	Lepus insularis	Lepus_insularis
Lepus_californicus	Lepus californicus	Lepus_californicus
Lepus_starcki	Lepus starcki	Lepus_starcki
Sylvilagus_transitionalis	Sylvilagus transitionalis	Sylvilagus_transitionalis
Sylvilagus_obscurus	Sylvilagus obscurus	Sylvilagus_obscurus
Sylvilagus_brasiliensis	Sylvilagus brasiliensis	Sylvilagus_brasiliensis
Sylvilagus_floridanus	Sylvilagus floridanus	Sylvilagus_floridanus
Sylvilagus_robustus	Sylvilagus robustus	Sylvilagus_robustus
Sylvilagus_palustris	Sylvilagus palustris	Sylvilagus_palustris
Sylvilagus_aquaticus	Sylvilagus aquaticus	Sylvilagus_aquaticus
Sylvilagus_audubonii	Sylvilagus audubonii	Sylvilagus_audubonii
Sylvilagus_nuttallii	Sylvilagus nuttallii	Sylvilagus_nuttallii
Bunolagus_monticularis	Bunolagus monticularis	Bunolagus_monticularis
Pentalagus_furnessi	Pentalagus furnessi	Pentalagus_furnessi
Caprolagus_hispidus	Caprolagus hispidus	Caprolagus_hispidus
Oryctolagus_cuniculus	Oryctolagus cuniculus	Oryctolagus_cuniculus
Ptilocercus_lowii	Ptilocercus lowii	Ptilocercus_lowii
Dendrogale_murina	Dendrogale murina	Dendrogale_murina
Tupaia_glis	Tupaia glis	Tupaia_glis
Tupaia_longipes	Tupaia longipes	Tupaia_longipes
Tupaia_belangeri	Tupaia belangeri	Tupaia_belangeri
Tupaia_gracilis	Tupaia gracilis	Tupaia_gracilis
Tupaia_dorsalis	Tupaia dorsalis	Tupaia_dorsalis
Tupaia_palawanensis	Tupaia palawanensis	Tupaia_palawanensis
Tupaia_tana	Tupaia tana	Tupaia_tana
Tupaia_splendidula	Tupaia splendidula	Tupaia_splendidula
Tupaia_minor	Tupaia minor	Tupaia_minor
Urogale_everetti	Urogale everetti	Urogale_everetti
Dendrogale_melanura	Dendrogale melanura	Dendrogale_melanura
Galeopterus_variegatus	Galeopterus variegatus	Galeopterus_variegatus
Cynocephalus_volans	Cynocephalus volans	Cynocephalus_volans
Loris_tardigradus	Loris tardigradus	Loris_tardigradus
Loris_lydekkerianus	Loris lydekkerianus	Loris_lydekkerianus
Nycticebus_menagensis	Nycticebus menagensis	Nycticebus_menagensis
Nycticebus_javanicus	Nycticebus javanicus	Nycticebus_javanicus
Nycticebus_bengalensis	Nycticebus bengalensis	Nycticebus_bengalensis
Nycticebus_coucang	Nycticebus coucang	Nycticebus_coucang
Nycticebus_pygmaeus	Nycticebus pygmaeus	Nycticebus_pygmaeus
Arctocebus_calabarensis	Arctocebus calabarensis	Arctocebus_calabarensis
Perodicticus_potto	Perodicticus potto	Perodicticus_potto
Galagoides_demidovii	Galagoides demidovii	Galagoides_demidovii
Galagoides_thomasi	Galagoides thomasi	Galagoides_thomasi
Galago_moholi	Galago moholi	Galago_moholi
Galago_senegalensis	Galago senegalensis	Galago_senegalensis
Galago_gallarum	Galago gallarum	Galago_gallarum
Galago_matschiei	Galago matschiei	Galago_matschiei
Sciurocheirus_gabonensis	Sciurocheirus gabonensis	Sciurocheirus_gabonensis
Sciurocheirus_alleni	Sciurocheirus alleni	Sciurocheirus_alleni
Otolemur_garnettii	Otolemur garnettii	Otolemur_garnettii
Otolemur_crassicaudatus	Otolemur crassicaudatus	Otolemur_crassicaudatus
Galagoides_cocos	Galagoides cocos	Galagoides_cocos
Galagoides_granti	Galagoides granti	Galagoides_granti
Galagoides_zanzibaricus	Galagoides zanzibaricus	Galagoides_zanzibaricus
Euoticus_elegantulus	Euoticus elegantulus	Euoticus_elegantulus
Daubentonia_madagascariensis	Daubentonia madagascariensis	Daubentonia_madagascariensis
Indri_indri	Indri indri	Indri_indri
Propithecus_perrieri	Propithecus perrieri	Propithecus_perrieri
Propithecus_diadema	Propithecus diadema	Propithecus_diadema
Propithecus_edwardsi	Propithecus edwardsi	Propithecus_edwardsi
Propithecus_verreauxi	Propithecus verreauxi	Propithecus_verreauxi
Propithecus_deckenii	Propithecus deckenii	Propithecus_deckenii
Propithecus_tattersalli	Propithecus tattersalli	Propithecus_tattersalli
Propithecus_coquereli	Propithecus coquereli	Propithecus_coquereli
Avahi_laniger	Avahi laniger	Avahi_laniger
Avahi_cleesei	Avahi cleesei	Avahi_cleesei
Avahi_occidentalis	Avahi occidentalis	Avahi_occidentalis
Archaeolemur_majori_Archaeolemuridae_PRIMATES	Archaeolemur majori	Archaeolemur_majori
Palaeopropithecus_ingens	Palaeopropithecus ingens	Palaeopropithecus_ingens
Megaladapis_edwardsi_Megaladapidae_PRIMATES	Megaladapis edwardsi	Megaladapis_edwardsi
Varecia_variegata	Varecia variegata	Varecia_variegata
Varecia_rubra	Varecia rubra	Varecia_rubra
Eulemur_macaco	Eulemur macaco	Eulemur_macaco
Eulemur_flavifrons	Eulemur flavifrons	Eulemur_flavifrons
Eulemur_rubriventer	Eulemur rubriventer	Eulemur_rubriventer
Eulemur_mongoz	Eulemur mongoz	Eulemur_mongoz
Eulemur_cinereiceps	Eulemur cinereiceps	Eulemur_cinereiceps
Eulemur_collaris	Eulemur collaris	Eulemur_collaris
Eulemur_albifrons	Eulemur albifrons	Eulemur_albifrons
Eulemur_sanfordi	Eulemur sanfordi	Eulemur_sanfordi
Eulemur_fulvus	Eulemur fulvus	Eulemur_fulvus
Eulemur_rufifrons	Eulemur rufifrons	Eulemur_rufifrons
Eulemur_rufus	Eulemur rufus	Eulemur_rufus
Eulemur_coronatus	Eulemur coronatus	Eulemur_coronatus
Lemur_catta	Lemur catta	Lemur_catta
Hapalemur_aureus	Hapalemur aureus	Hapalemur_aureus
Hapalemur_griseus	Hapalemur griseus	Hapalemur_griseus
Hapalemur_occidentalis	Hapalemur occidentalis	Hapalemur_occidentalis
Hapalemur_alaotrensis	Hapalemur alaotrensis	Hapalemur_alaotrensis
Prolemur_simus	Prolemur simus	Prolemur_simus
Phaner_furcifer	Phaner furcifer	Phaner_furcifer
Lepilemur_jamesorum	Lepilemur jamesorum	Lepilemur_jamesorum
Lepilemur_mustelinus	Lepilemur mustelinus	Lepilemur_mustelinus
Lepilemur_leucopus	Lepilemur leucopus	Lepilemur_leucopus
Lepilemur_randrianasoloi	Lepilemur randrianasoloi	Lepilemur_randrianasoloi
Lepilemur_aeeclis	Lepilemur aeeclis	Lepilemur_aeeclis
Lepilemur_hubbardorum	Lepilemur hubbardorum	Lepilemur_hubbardorum
Lepilemur_ruficaudatus	Lepilemur ruficaudatus	Lepilemur_ruficaudatus
Lepilemur_microdon	Lepilemur microdon	Lepilemur_microdon
Lepilemur_septentrionalis	Lepilemur septentrionalis	Lepilemur_septentrionalis
Lepilemur_dorsalis	Lepilemur dorsalis	Lepilemur_dorsalis
Lepilemur_mittermeieri	Lepilemur mittermeieri	Lepilemur_mittermeieri
Lepilemur_sahamalazensis	Lepilemur sahamalazensis	Lepilemur_sahamalazensis
Lepilemur_ankaranensis	Lepilemur ankaranensis	Lepilemur_ankaranensis
Lepilemur_edwardsi	Lepilemur edwardsi	Lepilemur_edwardsi
Lepilemur_otto	Lepilemur otto	Lepilemur_otto
Lepilemur_grewcockorum	Lepilemur grewcockorum	Lepilemur_grewcockorum
Cheirogaleus_sibreei	Cheirogaleus sibreei	Cheirogaleus_sibreei
Cheirogaleus_major	Cheirogaleus major	Cheirogaleus_major
Cheirogaleus_lavasoensis	Cheirogaleus lavasoensis	Cheirogaleus_lavasoensis
Cheirogaleus_crossleyi	Cheirogaleus crossleyi	Cheirogaleus_crossleyi
Cheirogaleus_medius	Cheirogaleus medius	Cheirogaleus_medius
Allocebus_trichotis	Allocebus trichotis	Allocebus_trichotis
Mirza_coquereli	Mirza coquereli	Mirza_coquereli
Mirza_zaza	Mirza zaza	Mirza_zaza
Microcebus_murinus	Microcebus murinus	Microcebus_murinus
Microcebus_griseorufus	Microcebus griseorufus	Microcebus_griseorufus
Microcebus_macarthurii	Microcebus macarthurii	Microcebus_macarthurii
Microcebus_ravelobensis	Microcebus ravelobensis	Microcebus_ravelobensis
Microcebus_bongolavensis	Microcebus bongolavensis	Microcebus_bongolavensis
Microcebus_simmonsi	Microcebus simmonsi	Microcebus_simmonsi
Microcebus_rufus	Microcebus rufus	Microcebus_rufus
Microcebus_lehilahytsara	Microcebus lehilahytsara	Microcebus_lehilahytsara
Microcebus_berthae	Microcebus berthae	Microcebus_berthae
Microcebus_myoxinus	Microcebus myoxinus	Microcebus_myoxinus
Microcebus_mittermeieri	Microcebus mittermeieri	Microcebus_mittermeieri
Microcebus_marohita	Microcebus marohita	Microcebus_marohita
Microcebus_gerpi	Microcebus gerpi	Microcebus_gerpi
Microcebus_tavaratra	Microcebus tavaratra	Microcebus_tavaratra
Microcebus_tanosi	Microcebus tanosi	Microcebus_tanosi
Microcebus_sambiranensis	Microcebus sambiranensis	Microcebus_sambiranensis
Tarsius_wallacei	Tarsius wallacei	Tarsius_wallacei
Tarsius_dentatus	Tarsius dentatus	Tarsius_dentatus
Tarsius_lariang	Tarsius lariang	Tarsius_lariang
Tarsius_tarsier	Tarsius tarsier	Tarsius_tarsier
Tarsius_bancanus	Tarsius bancanus	Tarsius_bancanus
Tarsius_syrichta	Tarsius syrichta	Tarsius_syrichta
Macaca_sylvanus	Macaca sylvanus	Macaca_sylvanus
Macaca_pagensis	Macaca pagensis	Macaca_pagensis
Macaca_silenus	Macaca silenus	Macaca_silenus
