label	size	lifespan	submitted_name_pantheria.pantheria	submitted_name_anage.pantheria	matched_name	size.pantheria	lifespan.pantheria	submitted_name_pantheria.anage	submitted_name_anage.anage	size.anage	lifespan.anage
Rhinolophus_sinicus	NA	NA	Rhinolophus_sinicus	NA	Rhinolophus sinicus	-999	-83.25	Rhinolophus_sinicus	NA	NA	NA
Rhinolophus_stheno	7.92	NA	Rhinolophus_stheno	NA	Rhinolophus stheno	7.92	-83.25	Rhinolophus_stheno	NA	NA	NA
Rhinolophus_subbadius	NA	NA	Rhinolophus_subbadius	NA	Rhinolophus subbadius	-999	-83.25	Rhinolophus_subbadius	NA	NA	NA
Rhinolophus_subrufus	NA	NA	Rhinolophus_subrufus	NA	Rhinolophus subrufus	-999	-83.25	Rhinolophus_subrufus	NA	NA	NA
Rhinolophus_swinnyi	7.07	NA	Rhinolophus_swinnyi	NA	Rhinolophus swinnyi	7.07	-83.25	Rhinolophus_swinnyi	NA	NA	NA
Rhinolophus_thomasi	8.26	NA	Rhinolophus_thomasi	NA	Rhinolophus thomasi	8.26	-83.25	Rhinolophus_thomasi	NA	NA	NA
Rhinolophus_trifoliatus	15.16	NA	Rhinolophus_trifoliatus	NA	Rhinolophus trifoliatus	15.16	-83.25	Rhinolophus_trifoliatus	NA	NA	NA
Rhinolophus_virgo	6.06	NA	Rhinolophus_virgo	NA	Rhinolophus virgo	6.06	-83.25	Rhinolophus_virgo	NA	NA	NA
Rhinolophus_yunanensis	19.33	NA	Rhinolophus_yunanensis	NA	Rhinolophus yunanensis	19.33	-83.25	Rhinolophus_yunanensis	NA	NA	NA
Rhinolophus_ziama	NA	NA	Rhinolophus_ziama	NA	Rhinolophus ziama	-999	-83.25	Rhinolophus_ziama	NA	NA	NA
Rhinonicteris_aurantia	8.99	NA	Rhinonicteris_aurantia	NA	Rhinonicteris aurantia	8.99	-83.25	Rhinonicteris_aurantia	NA	NA	NA
Rhinophylla_alethina	NA	NA	Rhinophylla_alethina	NA	Rhinophylla alethina	-999	-83.25	Rhinophylla_alethina	NA	NA	NA
Rhinophylla_fischerae	9.6	NA	Rhinophylla_fischerae	NA	Rhinophylla fischerae	9.6	-83.25	Rhinophylla_fischerae	NA	NA	NA
Rhinophylla_pumilio	9.58	NA	Rhinophylla_pumilio	NA	Rhinophylla pumilio	9.58	-83.25	Rhinophylla_pumilio	NA	NA	NA
Rhinopithecus_avunculus	9086.19	NA	Rhinopithecus_avunculus	NA	Rhinopithecus avunculus	9086.19	-83.25	Rhinopithecus_avunculus	NA	NA	NA
Rhinopithecus_bieti	11000.54	NA	Rhinopithecus_bieti	Rhinopithecus_bieti	Rhinopithecus bieti	11000.54	-83.25	Rhinopithecus_bieti	Rhinopithecus_bieti	9960	NA
Rhinopithecus_brelichi	12267.15	NA	Rhinopithecus_brelichi	NA	Rhinopithecus brelichi	12267.15	-83.25	Rhinopithecus_brelichi	NA	NA	NA
Rhinopithecus_roxellana	14750	29.5	Rhinopithecus_roxellana	Rhinopithecus_roxellana	Rhinopithecus roxellana	13456.8	-83.25	Rhinopithecus_roxellana	Rhinopithecus_roxellana	14750	29.5
Rhinopoma_hardwickii	13.1	NA	Rhinopoma_hardwickii	NA	Rhinopoma hardwickii	13.1	-83.25	Rhinopoma_hardwickii	NA	NA	NA
Rhinopoma_macinnesi	NA	NA	Rhinopoma_macinnesi	NA	Rhinopoma macinnesi	-999	-83.25	Rhinopoma_macinnesi	NA	NA	NA
Rhinopoma_microphyllum	28.02	NA	Rhinopoma_microphyllum	NA	Rhinopoma microphyllum	28.02	-83.25	Rhinopoma_microphyllum	NA	NA	NA
Rhinopoma_muscatellum	9.13	NA	Rhinopoma_muscatellum	NA	Rhinopoma muscatellum	9.13	-83.25	Rhinopoma_muscatellum	NA	NA	NA
Rhinosciurus_laticaudatus	230.3	NA	Rhinosciurus_laticaudatus	NA	Rhinosciurus laticaudatus	230.3	-83.25	Rhinosciurus_laticaudatus	NA	NA	NA
Rhipidomys_austrinus	89	NA	Rhipidomys_austrinus	NA	Rhipidomys austrinus	89	-83.25	Rhipidomys_austrinus	NA	NA	NA
Rhipidomys_caucensis	89	NA	Rhipidomys_caucensis	NA	Rhipidomys caucensis	89	-83.25	Rhipidomys_caucensis	NA	NA	NA
Rhipidomys_couesi	89	NA	Rhipidomys_couesi	NA	Rhipidomys couesi	89	-83.25	Rhipidomys_couesi	NA	NA	NA
Rhipidomys_emiliae	NA	NA	Rhipidomys_emiliae	NA	Rhipidomys emiliae	-999	-83.25	Rhipidomys_emiliae	NA	NA	NA
Rhipidomys_fulviventer	89	NA	Rhipidomys_fulviventer	NA	Rhipidomys fulviventer	89	-83.25	Rhipidomys_fulviventer	NA	NA	NA
Rhipidomys_gardneri	NA	NA	Rhipidomys_gardneri	NA	Rhipidomys gardneri	-999	-83.25	Rhipidomys_gardneri	NA	NA	NA
Rhipidomys_latimanus	57.5	NA	Rhipidomys_latimanus	NA	Rhipidomys latimanus	57.5	-83.25	Rhipidomys_latimanus	NA	NA	NA
Rhipidomys_leucodactylus	NA	NA	Rhipidomys_leucodactylus	NA	Rhipidomys leucodactylus	-999	-83.25	Rhipidomys_leucodactylus	NA	NA	NA
Saguinus_geoffroyi	499.3	20.5	Saguinus_geoffroyi	Saguinus_geoffroyi	Saguinus geoffroyi	492.5	-83.25	Saguinus_geoffroyi	Saguinus_geoffroyi	499.3	20.5
Saguinus_graellsi	NA	NA	Saguinus_graellsi	NA	Saguinus graellsi	-999	-83.25	Saguinus_graellsi	NA	NA	NA
Saguinus_imperator	518.5	23.7	Saguinus_imperator	Saguinus_imperator	Saguinus imperator	407.91	20.2	Saguinus_imperator	Saguinus_imperator	518.5	23.7
Saguinus_inustus	803	NA	Saguinus_inustus	NA	Saguinus inustus	803	-83.25	Saguinus_inustus	NA	NA	NA
Saguinus_labiatus	508.46	20.5	Saguinus_labiatus	Saguinus_labiatus	Saguinus labiatus	508.46	-83.25	Saguinus_labiatus	Saguinus_labiatus	501.3	20.5
Saguinus_leucopus	490	15.2	Saguinus_leucopus	Saguinus_leucopus	Saguinus leucopus	456.68	-83.25	Saguinus_leucopus	Saguinus_leucopus	490	15.2
Saguinus_martinsi	NA	NA	Saguinus_martinsi	NA	Saguinus martinsi	-999	-83.25	Saguinus_martinsi	NA	NA	NA
Saguinus_melanoleucus	NA	NA	Saguinus_melanoleucus	NA	Saguinus melanoleucus	-999	-83.25	Saguinus_melanoleucus	NA	NA	NA
Saguinus_midas	553.8	21	Saguinus_midas	Saguinus_midas	Saguinus midas	540.56	15.4	Saguinus_midas	Saguinus_midas	553.8	21
Saguinus_mystax	555.87	20	Saguinus_mystax	Saguinus_mystax	Saguinus mystax	555.87	-83.25	Saguinus_mystax	Saguinus_mystax	543.5	20
Saguinus_niger	NA	NA	Saguinus_niger	NA	Saguinus niger	-999	-83.25	Saguinus_niger	NA	NA	NA
Saguinus_nigricollis	450	15.200000000000001	Saguinus_nigricollis	NA	Saguinus nigricollis	450	15.200000000000001	Saguinus_nigricollis	NA	NA	NA
Saguinus_oedipus	462.04	26.2	Saguinus_oedipus	Saguinus_oedipus	Saguinus oedipus	462.04	23.099999999999998	Saguinus_oedipus	Saguinus_oedipus	445.5	26.2
Saguinus_pileatus	NA	NA	Saguinus_pileatus	NA	Saguinus pileatus	-999	-83.25	Saguinus_pileatus	NA	NA	NA
Saguinus_tripartitus	385.05	NA	Saguinus_tripartitus	NA	Saguinus tripartitus	385.05	-83.25	Saguinus_tripartitus	NA	NA	NA
Saiga_borealis	NA	NA	Saiga_borealis	NA	Saiga borealis	-999	-83.25	Saiga_borealis	NA	NA	NA
Saiga_tatarica	37734.01	12	Saiga_tatarica	Saiga_tatarica	Saiga tatarica	37734.01	12	Saiga_tatarica	Saiga_tatarica	37500	NA
Saimiri_boliviensis	799.45	30.3	Saimiri_boliviensis	Saimiri_boliviensis	Saimiri boliviensis	799.45	-83.25	Saimiri_boliviensis	Saimiri_boliviensis	615	30.3
Spalax_graecus	NA	NA	Spalax_graecus	NA	Spalax graecus	-999	-83.25	Spalax_graecus	NA	NA	NA
Spalax_judaei	NA	NA	Spalax_judaei	NA	Spalax judaei	-999	-83.25	Spalax_judaei	NA	NA	NA
Spalax_leucodon	188.67	4.5	Spalax_leucodon	NA	Spalax leucodon	188.67	4.5	Spalax_leucodon	NA	NA	NA
Spalax_microphthalmus	470	NA	Spalax_microphthalmus	NA	Spalax microphthalmus	470	-83.25	Spalax_microphthalmus	NA	NA	NA
Spalax_nehringi	NA	NA	Spalax_nehringi	NA	Spalax nehringi	-999	-83.25	Spalax_nehringi	NA	NA	NA
Spalax_uralensis	NA	NA	Spalax_uralensis	NA	Spalax uralensis	-999	-83.25	Spalax_uralensis	NA	NA	NA
Spalax_zemni	NA	NA	Spalax_zemni	NA	Spalax zemni	-999	-83.25	Spalax_zemni	NA	NA	NA
Spelaeomys_florensis	NA	NA	Spelaeomys_florensis	NA	Spelaeomys florensis	-999	-83.25	Spelaeomys_florensis	NA	NA	NA
Speothos_venaticus	6324.54	14.1	Speothos_venaticus	Speothos_venaticus	Speothos venaticus	6324.54	10.333333333333334	Speothos_venaticus	Speothos_venaticus	6000	14.1
Spermophilopsis_leptodactylus	NA	NA	Spermophilopsis_leptodactylus	NA	Spermophilopsis leptodactylus	-999	-83.25	Spermophilopsis_leptodactylus	NA	NA	NA
Spermophilus_adocetus	155.52	NA	Spermophilus_adocetus	NA	Spermophilus adocetus	155.52	-83.25	Spermophilus_adocetus	NA	NA	NA
Spermophilus_alashanicus	NA	NA	Spermophilus_alashanicus	NA	Spermophilus alashanicus	-999	-83.25	Spermophilus_alashanicus	NA	NA	NA
Spermophilus_annulatus	499.99	NA	Spermophilus_annulatus	NA	Spermophilus annulatus	499.99	-83.25	Spermophilus_annulatus	NA	NA	NA
Spermophilus_armatus	306.48	5	Spermophilus_armatus	NA	Spermophilus armatus	306.48	5	Spermophilus_armatus	NA	NA	NA
Spermophilus_atricapillus	550.99	NA	Spermophilus_atricapillus	NA	Spermophilus atricapillus	550.99	-83.25	Spermophilus_atricapillus	NA	NA	NA
Spermophilus_beecheyi	597.82	5	Spermophilus_beecheyi	NA	Spermophilus beecheyi	597.82	5	Spermophilus_beecheyi	NA	NA	NA
Spermophilus_beldingi	272.53	NA	Spermophilus_beldingi	NA	Spermophilus beldingi	272.53	-83.25	Spermophilus_beldingi	NA	NA	NA
Sorex_planiceps	NA	NA	Sorex_planiceps	NA	Sorex planiceps	-999	-83.25	Sorex_planiceps	NA	NA	NA
Sorex_portenkoi	NA	NA	Sorex_portenkoi	NA	Sorex portenkoi	-999	-83.25	Sorex_portenkoi	NA	NA	NA
Sorex_preblei	3.14	NA	Sorex_preblei	NA	Sorex preblei	3.14	-83.25	Sorex_preblei	NA	NA	NA
Sorex_pribilofensis	NA	NA	Sorex_pribilofensis	NA	Sorex pribilofensis	-999	-83.25	Sorex_pribilofensis	NA	NA	NA
Sorex_raddei	NA	NA	Sorex_raddei	NA	Sorex raddei	-999	-83.25	Sorex_raddei	NA	NA	NA
Sorex_roboratus	12.99	NA	Sorex_roboratus	NA	Sorex roboratus	12.99	-83.25	Sorex_roboratus	NA	NA	NA
Sorex_samniticus	8.24	NA	Sorex_samniticus	NA	Sorex samniticus	8.24	-83.25	Sorex_samniticus	NA	NA	NA
Sorex_satunini	NA	NA	Sorex_satunini	NA	Sorex satunini	-999	-83.25	Sorex_satunini	NA	NA	NA
Sorex_saussurei	4.65	NA	Sorex_saussurei	NA	Sorex saussurei	4.65	-83.25	Sorex_saussurei	NA	NA	NA
Sorex_sclateri	7	NA	Sorex_sclateri	NA	Sorex sclateri	7	-83.25	Sorex_sclateri	NA	NA	NA
Sorex_shinto	NA	NA	Sorex_shinto	NA	Sorex shinto	-999	-83.25	Sorex_shinto	NA	NA	NA
Sorex_sinalis	NA	NA	Sorex_sinalis	NA	Sorex sinalis	-999	-83.25	Sorex_sinalis	NA	NA	NA
Sorex_sonomae	8.3	NA	Sorex_sonomae	NA	Sorex sonomae	8.3	-83.25	Sorex_sonomae	NA	NA	NA
Sorex_stizodon	7	NA	Sorex_stizodon	NA	Sorex stizodon	7	-83.25	Sorex_stizodon	NA	NA	NA
Sorex_tenellus	3.8	NA	Sorex_tenellus	NA	Sorex tenellus	3.8	-83.25	Sorex_tenellus	NA	NA	NA
Sorex_thibetanus	NA	NA	Sorex_thibetanus	NA	Sorex thibetanus	-999	-83.25	Sorex_thibetanus	NA	NA	NA
Sorex_trowbridgii	7.5	1.5	Sorex_trowbridgii	Sorex_trowbridgii	Sorex trowbridgii	5.02	1.5	Sorex_trowbridgii	Sorex_trowbridgii	7.5	NA
Sorex_tundrensis	7.65	NA	Sorex_tundrensis	NA	Sorex tundrensis	7.65	-83.25	Sorex_tundrensis	NA	NA	NA
Sorex_ugyunak	NA	NA	Sorex_ugyunak	NA	Sorex ugyunak	-999	-83.25	Sorex_ugyunak	NA	NA	NA
Sorex_unguiculatus	14.11	1.5	Sorex_unguiculatus	NA	Sorex unguiculatus	14.11	1.5	Sorex_unguiculatus	NA	NA	NA
Sorex_vagrans	7	2.0833333333333335	Sorex_vagrans	Sorex_vagrans	Sorex vagrans	5.99	2.0833333333333335	Sorex_vagrans	Sorex_vagrans	7	NA
Spermophilus_brevicauda	NA	NA	Spermophilus_brevicauda	NA	Spermophilus brevicauda	-999	-83.25	Spermophilus_brevicauda	NA	NA	NA
Spermophilus_brunneus	300	NA	Spermophilus_brunneus	NA	Spermophilus brunneus	300	-83.25	Spermophilus_brunneus	NA	NA	NA
Spermophilus_canus	NA	NA	Spermophilus_canus	NA	Spermophilus canus	-999	-83.25	Spermophilus_canus	NA	NA	NA
Spermophilus_citellus	395.97	6.7	Spermophilus_citellus	Spermophilus_citellus	Spermophilus citellus	395.97	-83.25	Spermophilus_citellus	Spermophilus_citellus	217	6.7
Spermophilus_columbianus	470.94	NA	Spermophilus_columbianus	NA	Spermophilus columbianus	470.94	-83.25	Spermophilus_columbianus	NA	NA	NA
Spermophilus_dauricus	NA	NA	Spermophilus_dauricus	NA	Spermophilus dauricus	-999	-83.25	Spermophilus_dauricus	NA	NA	NA
Spermophilus_elegans	324.45	NA	Spermophilus_elegans	NA	Spermophilus elegans	324.45	-83.25	Spermophilus_elegans	NA	NA	NA
Saimiri_oerstedii	788.5	NA	Saimiri_oerstedii	Saimiri_oerstedii	Saimiri oerstedii	714.18	-83.25	Saimiri_oerstedii	Saimiri_oerstedii	788.5	NA
Saimiri_sciureus	925	30.2	Saimiri_sciureus	Saimiri_sciureus	Saimiri sciureus	749.47	27	Saimiri_sciureus	Saimiri_sciureus	925	30.2
Saimiri_ustus	886.47	NA	Saimiri_ustus	NA	Saimiri ustus	886.47	-83.25	Saimiri_ustus	NA	NA	NA
Saimiri_vanzolinii	783.77	NA	Saimiri_vanzolinii	NA	Saimiri vanzolinii	783.77	-83.25	Saimiri_vanzolinii	NA	NA	NA
Salanoia_concolor	711.49	4.8	Salanoia_concolor	NA	Salanoia concolor	711.49	4.8	Salanoia_concolor	NA	NA	NA
Salinoctomys_loschalchalerosorum	NA	NA	Salinoctomys_loschalchalerosorum	NA	Salinoctomys loschalchalerosorum	-999	-83.25	Salinoctomys_loschalchalerosorum	NA	NA	NA
Salinomys_delicatus	NA	NA	Salinomys_delicatus	NA	Salinomys delicatus	-999	-83.25	Salinomys_delicatus	NA	NA	NA
Salpingotulus_michaelis	NA	NA	Salpingotulus_michaelis	NA	Salpingotulus michaelis	-999	-83.25	Salpingotulus_michaelis	NA	NA	NA
Salpingotus_crassicauda	NA	NA	Salpingotus_crassicauda	NA	Salpingotus crassicauda	-999	-83.25	Salpingotus_crassicauda	NA	NA	NA
Salpingotus_heptneri	NA	NA	Salpingotus_heptneri	NA	Salpingotus heptneri	-999	-83.25	Salpingotus_heptneri	NA	NA	NA
Salpingotus_kozlovi	NA	NA	Salpingotus_kozlovi	NA	Salpingotus kozlovi	-999	-83.25	Salpingotus_kozlovi	NA	NA	NA
Salpingotus_pallidus	NA	NA	Salpingotus_pallidus	NA	Salpingotus pallidus	-999	-83.25	Salpingotus_pallidus	NA	NA	NA
Salpingotus_thomasi	NA	NA	Salpingotus_thomasi	NA	Salpingotus thomasi	-999	-83.25	Salpingotus_thomasi	NA	NA	NA
Sarcophilus_harrisii	8202.25	13	Sarcophilus_harrisii	Sarcophilus_harrisii	Sarcophilus harrisii	8202.25	8.200000000000001	Sarcophilus_harrisii	Sarcophilus_harrisii	6500	13
Sauromys_petrophilus	14.25	NA	Sauromys_petrophilus	NA	Sauromys petrophilus	14.25	-83.25	Sauromys_petrophilus	NA	NA	NA
Scalopus_aquaticus	90	6.2	Scalopus_aquaticus	Scalopus_aquaticus	Scalopus aquaticus	87.15	6.2	Scalopus_aquaticus	Scalopus_aquaticus	90	NA
Scapanulus_oweni	NA	NA	Scapanulus_oweni	NA	Scapanulus oweni	-999	-83.25	Scapanulus_oweni	NA	NA	NA
Scapanus_latimanus	62.46	3	Scapanus_latimanus	NA	Scapanus latimanus	62.46	3	Scapanus_latimanus	NA	NA	NA
Scapanus_orarius	62.13	3	Scapanus_orarius	NA	Scapanus orarius	62.13	3	Scapanus_orarius	NA	NA	NA
Scapanus_townsendii	NA	NA	Scapanus_townsendii	NA	Scapanus townsendii	-999	-83.25	Scapanus_townsendii	NA	NA	NA
Scapteromys_aquaticus	NA	NA	Scapteromys_aquaticus	NA	Scapteromys aquaticus	-999	-83.25	Scapteromys_aquaticus	NA	NA	NA
Scapteromys_tumidus	146	NA	Scapteromys_tumidus	NA	Scapteromys tumidus	146	-83.25	Scapteromys_tumidus	NA	NA	NA
Scaptochirus_moschatus	NA	NA	Scaptochirus_moschatus	NA	Scaptochirus moschatus	-999	-83.25	Scaptochirus_moschatus	NA	NA	NA
Scaptonyx_fusicaudus	NA	NA	Scaptonyx_fusicaudus	NA	Scaptonyx fusicaudus	-999	-83.25	Scaptonyx_fusicaudus	NA	NA	NA
Sciurillus_pusillus	34.91	NA	Sciurillus_pusillus	NA	Sciurillus pusillus	34.91	-83.25	Sciurillus_pusillus	NA	NA	NA
Sciurotamias_davidianus	NA	NA	Sciurotamias_davidianus	Sciurotamias_davidianus	Sciurotamias davidianus	-999	-83.25	Sciurotamias_davidianus	Sciurotamias_davidianus	NA	NA
Sciurotamias_forresti	NA	NA	Sciurotamias_forresti	NA	Sciurotamias forresti	-999	-83.25	Sciurotamias_forresti	NA	NA	NA
Sciurus_aberti	702.5	NA	Sciurus_aberti	Sciurus_aberti	Sciurus aberti	622.95	-83.25	Sciurus_aberti	Sciurus_aberti	702.5	NA
Sciurus_aestuans	185	NA	Sciurus_aestuans	Sciurus_aestuans	Sciurus aestuans	177.34	-83.25	Sciurus_aestuans	Sciurus_aestuans	185	NA
Sciurus_alleni	465.14	NA	Sciurus_alleni	NA	Sciurus alleni	465.14	-83.25	Sciurus_alleni	NA	NA	NA
Sciurus_anomalus	NA	NA	Sciurus_anomalus	NA	Sciurus anomalus	-999	-83.25	Sciurus_anomalus	NA	NA	NA
Sciurus_arizonensis	646.99	NA	Sciurus_arizonensis	NA	Sciurus arizonensis	646.99	-83.25	Sciurus_arizonensis	NA	NA	NA
Sciurus_aureogaster	600	11.5	Sciurus_aureogaster	Sciurus_aureogaster	Sciurus aureogaster	455.57	-83.25	Sciurus_aureogaster	Sciurus_aureogaster	600	11.5
Sciurus_carolinensis	545.4	24	Sciurus_carolinensis	Sciurus_carolinensis	Sciurus carolinensis	545.4	24	Sciurus_carolinensis	Sciurus_carolinensis	533	23.6
Sciurus_colliaei	498	NA	Sciurus_colliaei	NA	Sciurus colliaei	498	-83.25	Sciurus_colliaei	NA	NA	NA
Sciurus_deppei	249.5	NA	Sciurus_deppei	Sciurus_deppei	Sciurus deppei	249.5	-83.25	Sciurus_deppei	Sciurus_deppei	190	NA
Sciurus_flammifer	NA	NA	Sciurus_flammifer	NA	Sciurus flammifer	-999	-83.25	Sciurus_flammifer	NA	NA	NA
Sciurus_gilvigularis	803	NA	Sciurus_gilvigularis	NA	Sciurus gilvigularis	803	-83.25	Sciurus_gilvigularis	NA	NA	NA
Sciurus_granatensis	374	11.5	Sciurus_granatensis	Sciurus_granatensis	Sciurus granatensis	318.44	-83.25	Sciurus_granatensis	Sciurus_granatensis	374	11.5
Sciurus_griseus	703.85	NA	Sciurus_griseus	Sciurus_griseus	Sciurus griseus	703.85	-83.25	Sciurus_griseus	Sciurus_griseus	425	NA
Sciurus_ignitus	190	NA	Sciurus_ignitus	Sciurus_ignitus	Sciurus ignitus	190	-83.25	Sciurus_ignitus	Sciurus_ignitus	190	NA
Sciurus_igniventris	700	NA	Sciurus_igniventris	NA	Sciurus igniventris	700	-83.25	Sciurus_igniventris	NA	NA	NA
Sciurus_lis	264.3	NA	Sciurus_lis	Sciurus_lis	Sciurus lis	264.3	-83.25	Sciurus_lis	Sciurus_lis	264	NA
Sciurus_nayaritensis	697	NA	Sciurus_nayaritensis	NA	Sciurus nayaritensis	697	-83.25	Sciurus_nayaritensis	NA	NA	NA
Sciurus_niger	800	16	Sciurus_niger	Sciurus_niger	Sciurus niger	-999	-83.25	Sciurus_niger	Sciurus_niger	800	16
Sciurus_oculatus	649.98	NA	Sciurus_oculatus	NA	Sciurus oculatus	649.98	-83.25	Sciurus_oculatus	NA	NA	NA
Sciurus_pucheranii	803	NA	Sciurus_pucheranii	NA	Sciurus pucheranii	803	-83.25	Sciurus_pucheranii	NA	NA	NA
Sciurus_pyrrhinus	482	NA	Sciurus_pyrrhinus	NA	Sciurus pyrrhinus	482	-83.25	Sciurus_pyrrhinus	NA	NA	NA
Sciurus_richmondi	237.51	NA	Sciurus_richmondi	NA	Sciurus richmondi	237.51	-83.25	Sciurus_richmondi	NA	NA	NA
Sciurus_sanborni	136	NA	Sciurus_sanborni	NA	Sciurus sanborni	136	-83.25	Sciurus_sanborni	NA	NA	NA
Sciurus_spadiceus	403.32	NA	Sciurus_spadiceus	NA	Sciurus spadiceus	403.32	-83.25	Sciurus_spadiceus	NA	NA	NA
Sciurus_stramineus	433.3	NA	Sciurus_stramineus	Sciurus_stramineus	Sciurus stramineus	433.3	-83.25	Sciurus_stramineus	Sciurus_stramineus	433.3	NA
Sciurus_variegatoides	485	15.1	Sciurus_variegatoides	Sciurus_variegatoides	Sciurus variegatoides	485	-83.25	Sciurus_variegatoides	Sciurus_variegatoides	485	15.1
Sciurus_vulgaris	600	14.8	Sciurus_vulgaris	Sciurus_vulgaris	Sciurus vulgaris	333	12	Sciurus_vulgaris	Sciurus_vulgaris	600	14.8
Sciurus_yucatanensis	225	NA	Sciurus_yucatanensis	NA	Sciurus yucatanensis	225	-83.25	Sciurus_yucatanensis	NA	NA	NA
Scleronycteris_ega	49.54	NA	Scleronycteris_ega	NA	Scleronycteris ega	49.54	-83.25	Scleronycteris_ega	NA	NA	NA
Scolomys_melanops	26.5	NA	Scolomys_melanops	NA	Scolomys melanops	26.5	-83.25	Scolomys_melanops	NA	NA	NA
Scolomys_ucayalensis	26.5	NA	Scolomys_ucayalensis	NA	Scolomys ucayalensis	26.5	-83.25	Scolomys_ucayalensis	NA	NA	NA
Scoteanax_rueppellii	26.41	NA	Scoteanax_rueppellii	NA	Scoteanax rueppellii	26.41	-83.25	Scoteanax_rueppellii	NA	NA	NA
Scotinomys_teguina	11.59	NA	Scotinomys_teguina	Scotinomys_teguina	Scotinomys teguina	11.59	-83.25	Scotinomys_teguina	Scotinomys_teguina	11.2	NA
Scotinomys_xerampelinus	15.07	NA	Scotinomys_xerampelinus	NA	Scotinomys xerampelinus	15.07	-83.25	Scotinomys_xerampelinus	NA	NA	NA
Scotoecus_albigula	10.08	NA	Scotoecus_albigula	NA	Scotoecus albigula	10.08	-83.25	Scotoecus_albigula	NA	NA	NA
Scotoecus_albofuscus	4.5	NA	Scotoecus_albofuscus	NA	Scotoecus albofuscus	4.5	-83.25	Scotoecus_albofuscus	NA	NA	NA
Scotoecus_hindei	10.41	NA	Scotoecus_hindei	NA	Scotoecus hindei	10.41	-83.25	Scotoecus_hindei	NA	NA	NA
Scotoecus_hirundo	8.45	NA	Scotoecus_hirundo	NA	Scotoecus hirundo	8.45	-83.25	Scotoecus_hirundo	NA	NA	NA
Scotoecus_pallidus	NA	NA	Scotoecus_pallidus	NA	Scotoecus pallidus	-999	-83.25	Scotoecus_pallidus	NA	NA	NA
Scotomanes_ornatus	22.24	NA	Scotomanes_ornatus	NA	Scotomanes ornatus	22.24	-83.25	Scotomanes_ornatus	NA	NA	NA
Scotonycteris_ophiodon	69.42	NA	Scotonycteris_ophiodon	NA	Scotonycteris ophiodon	69.42	-83.25	Scotonycteris_ophiodon	NA	NA	NA
Scotonycteris_zenkeri	21.3	NA	Scotonycteris_zenkeri	NA	Scotonycteris zenkeri	21.3	-83.25	Scotonycteris_zenkeri	NA	NA	NA
Scotophilus_borbonicus	19.02	NA	Scotophilus_borbonicus	NA	Scotophilus borbonicus	19.02	-83.25	Scotophilus_borbonicus	NA	NA	NA
Scotophilus_celebensis	NA	NA	Scotophilus_celebensis	NA	Scotophilus celebensis	-999	-83.25	Scotophilus_celebensis	NA	NA	NA
Scotophilus_collinus	NA	NA	Scotophilus_collinus	NA	Scotophilus collinus	-999	-83.25	Scotophilus_collinus	NA	NA	NA
Scotophilus_dinganii	25.12	NA	Scotophilus_dinganii	NA	Scotophilus dinganii	25.12	-83.25	Scotophilus_dinganii	NA	NA	NA
Scotophilus_heathii	36.13	NA	Scotophilus_heathii	NA	Scotophilus heathii	36.13	-83.25	Scotophilus_heathii	NA	NA	NA
Scotophilus_kuhlii	20.31	NA	Scotophilus_kuhlii	NA	Scotophilus kuhlii	20.31	-83.25	Scotophilus_kuhlii	NA	NA	NA
Scotophilus_leucogaster	20.24	NA	Scotophilus_leucogaster	NA	Scotophilus leucogaster	20.24	-83.25	Scotophilus_leucogaster	NA	NA	NA
Scotophilus_nigrita	27.34	NA	Scotophilus_nigrita	NA	Scotophilus nigrita	27.34	-83.25	Scotophilus_nigrita	NA	NA	NA
Scotophilus_nucella	NA	NA	Scotophilus_nucella	NA	Scotophilus nucella	-999	-83.25	Scotophilus_nucella	NA	NA	NA
Scotophilus_nux	30	NA	Scotophilus_nux	NA	Scotophilus nux	30	-83.25	Scotophilus_nux	NA	NA	NA
Scotophilus_robustus	NA	NA	Scotophilus_robustus	NA	Scotophilus robustus	-999	-83.25	Scotophilus_robustus	NA	NA	NA
Scotophilus_viridis	19.81	NA	Scotophilus_viridis	NA	Scotophilus viridis	19.81	-83.25	Scotophilus_viridis	NA	NA	NA
Scotorepens_balstoni	11.92	9.7	Scotorepens_balstoni	Scotorepens_balstoni	Scotorepens balstoni	11.92	-83.25	Scotorepens_balstoni	Scotorepens_balstoni	11.7	9.7
Scotorepens_greyii	10	NA	Scotorepens_greyii	NA	Scotorepens greyii	10	-83.25	Scotorepens_greyii	NA	NA	NA
Scotorepens_orion	11.83	NA	Scotorepens_orion	NA	Scotorepens orion	11.83	-83.25	Scotorepens_orion	NA	NA	NA
Scotorepens_sanborni	8.13	NA	Scotorepens_sanborni	NA	Scotorepens sanborni	8.13	-83.25	Scotorepens_sanborni	NA	NA	NA
Scotozous_dormeri	6.79	NA	Scotozous_dormeri	NA	Scotozous dormeri	6.79	-83.25	Scotozous_dormeri	NA	NA	NA
Scutisorex_somereni	91.49	NA	Scutisorex_somereni	NA	Scutisorex somereni	91.49	-83.25	Scutisorex_somereni	NA	NA	NA
Sekeetamys_calurus	65	7.3	Sekeetamys_calurus	Sekeetamys_calurus	Sekeetamys calurus	56.61	5.3999999999999995	Sekeetamys_calurus	Sekeetamys_calurus	65	7.3
