parent,node,branch.length,label,Brownian,Median,95%CI_Low,95%CI_High,Branch,Branch_midpoint_height,Orig_len,Rate,sqrt.rate
1854,193,1.61594,Ototylomys.phyllotis,4.61512,4.61512,4.61512,4.61512,Ototylomys.phyllotis->n78,91.55,13.5,5.42268,13.5
1854,194,16.9006,Tylomys.nudicaudus,5.63479,5.63479,5.63479,5.63479,Tylomys.nudicaudus->n78,91.55,13.5,17.5369,13.5
1858,195,12.98,Baiomys.taylori,2.05796,2.05796,2.05796,2.05796,Baiomys.taylori->n82,91.05,14.5,14.8293,14.5
1859,196,0.414284,Scotinomys.teguina,2.48491,2.48491,2.48491,2.48491,Scotinomys.teguina->n83,97.1,2.4,6.51195,2.4
1859,197,0.285342,Scotinomys.xerampelinus,2.70805,2.70805,2.70805,2.70805,Scotinomys.xerampelinus->n83,97.1,2.4,5.40438,2.4
1857,198,0.125762,Ochrotomys.nuttalli,3.09104,3.09104,3.09104,3.09104,Ochrotomys.nuttalli->n81,87.8,21,1.21292,21
1864,199,2.84287,Neotomodon.alstoni,3.91202,3.91202,3.91202,3.91202,Neotomodon.alstoni->n88,91.65,13.3,7.24637,13.3
1864,200,0.631658,Podomys.floridanus,3.44202,3.44202,3.44202,3.44202,Podomys.floridanus->n88,91.65,13.3,3.41573,13.3
1863,201,38.4124,Megadontomys.thomasi,4.70953,4.70953,4.70953,4.70953,Megadontomys.thomasi->n87,89.25,18.1,22.8331,18.1
1865,202,0.0390446,Peromyscus.attwateri,3.4012,3.4012,3.4012,3.4012,Peromyscus.attwateri->n89,92.4,11.8,0.901587,11.8
1865,203,0.186132,Peromyscus.boylii,3.3569,3.3569,3.3569,3.3569,Peromyscus.boylii->n89,92.4,11.8,1.96851,11.8
1865,204,2.49143,Peromyscus.californicus,3.73767,3.73767,3.73767,3.73767,Peromyscus.californicus->n89,92.4,11.8,7.20198,11.8
1865,205,11.6139,Peromyscus.crinitus,2.793,2.793,2.793,2.793,Peromyscus.crinitus->n89,92.4,11.8,15.5495,11.8
1865,206,0.315627,Peromyscus.difficilis,3.3322,3.3322,3.3322,3.3322,Peromyscus.difficilis->n89,92.4,11.8,2.56339,11.8
1865,207,1.3455,Peromyscus.eremicus,3.21888,3.21888,3.21888,3.21888,Peromyscus.eremicus->n89,92.4,11.8,5.29259,11.8
1865,208,0.141779,Peromyscus.gossypinus,3.3673,3.3673,3.3673,3.3673,Peromyscus.gossypinus->n89,92.4,11.8,1.71804,11.8
1865,209,0.598012,Peromyscus.gratus,3.29213,3.29213,3.29213,3.29213,Peromyscus.gratus->n89,92.4,11.8,3.52843,11.8
1865,210,0.58486,Peromyscus.hooperi,3.58352,3.58352,3.58352,3.58352,Peromyscus.hooperi->n89,92.4,11.8,3.48942,11.8
1865,211,2.56039,Peromyscus.leucopus,3.13549,3.13549,3.13549,3.13549,Peromyscus.leucopus->n89,92.4,11.8,7.30096,11.8
1865,212,4.87309,Peromyscus.maniculatus,3.02042,3.02042,3.02042,3.02042,Peromyscus.maniculatus->n89,92.4,11.8,10.0723,11.8
1865,213,18.9194,Peromyscus.megalops,4.26268,4.26268,4.26268,4.26268,Peromyscus.megalops->n89,92.4,11.8,19.8463,11.8
1865,214,11.3731,Peromyscus.melanocarpus,4.07754,4.07754,4.07754,4.07754,Peromyscus.melanocarpus->n89,92.4,11.8,15.3874,11.8
1865,215,1.74476,Peromyscus.melanophrys,3.68888,3.68888,3.68888,3.68888,Peromyscus.melanophrys->n89,92.4,11.8,6.02691,11.8
1865,216,1.60743,Peromyscus.melanotis,3.67883,3.67883,3.67883,3.67883,Peromyscus.melanotis->n89,92.4,11.8,5.78487,11.8
1865,217,12.2842,Peromyscus.mexicanus,4.10264,4.10264,4.10264,4.10264,Peromyscus.mexicanus->n89,92.4,11.8,15.9919,11.8
1865,218,0.315627,Peromyscus.nasutus,3.3322,3.3322,3.3322,3.3322,Peromyscus.nasutus->n89,92.4,11.8,2.56339,11.8
1865,219,0.00359236,Peromyscus.pectoralis,3.44999,3.44999,3.44999,3.44999,Peromyscus.pectoralis->n89,92.4,11.8,0.273474,11.8
1865,220,1.74476,Peromyscus.perfulvus,3.68888,3.68888,3.68888,3.68888,Peromyscus.perfulvus->n89,92.4,11.8,6.02691,11.8
1865,221,17.8125,Peromyscus.polionotus,2.63906,2.63906,2.63906,2.63906,Peromyscus.polionotus->n89,92.4,11.8,19.257,11.8
1865,222,0.25557,Peromyscus.sitkensis,3.34286,3.34286,3.34286,3.34286,Peromyscus.sitkensis->n89,92.4,11.8,2.30665,11.8
1865,223,0.568109,Peromyscus.truei,3.29584,3.29584,3.29584,3.29584,Peromyscus.truei->n89,92.4,11.8,3.43908,11.8
1865,224,0.796366,Peromyscus.yucatanicus,3.26957,3.26957,3.26957,3.26957,Peromyscus.yucatanicus->n89,92.4,11.8,4.07177,11.8
1866,225,3.19121,Onychomys.leucogaster,3.68888,3.68888,3.68888,3.68888,Onychomys.leucogaster->n90,93.4,9.8,8.94402,9.8
1866,226,4.5927,Onychomys.torridus,2.94444,2.94444,2.94444,2.94444,Onychomys.torridus->n90,93.4,9.8,10.7297,9.8
1867,227,1.09753,Reithrodontomys.fulvescens,2.52573,2.52573,2.52573,2.52573,Reithrodontomys.fulvescens->n91,90.65,15.3,4.19789,15.3
1868,228,0.583126,Reithrodontomys.humulis,2.33214,2.33214,2.33214,2.33214,Reithrodontomys.humulis->n92,92.75,11.1,3.59242,11.1
1868,229,0.161734,Reithrodontomys.megalotis,2.40062,2.40062,2.40062,2.40062,Reithrodontomys.megalotis->n92,92.75,11.1,1.89194,11.1
1868,230,2.17795,Reithrodontomys.montanus,2.19722,2.19722,2.19722,2.19722,Reithrodontomys.montanus->n92,92.75,11.1,6.94274,11.1
1868,231,0.154141,Reithrodontomys.raviventris,2.40243,2.40243,2.40243,2.40243,Reithrodontomys.raviventris->n92,92.75,11.1,1.84699,11.1
1869,232,11.9836,Hodomys.alleni,5.90808,5.90808,5.90808,5.90808,Hodomys.alleni->n93,89,18.6,12.5807,18.6
1871,233,0.204963,Neotoma.albigula,5.28827,5.28827,5.28827,5.28827,Neotoma.albigula->n95,94.6,7.4,2.6085,7.4
1871,234,11.0895,Neotoma.devia,4.57161,4.57161,4.57161,4.57161,Neotoma.devia->n95,94.6,7.4,19.1871,7.4
1871,235,14.1381,Neotoma.floridana,5.91485,5.91485,5.91485,5.91485,Neotoma.floridana->n95,94.6,7.4,21.6645,7.4
1871,236,3.84627,Neotoma.lepida,4.83095,4.83095,4.83095,4.83095,Neotoma.lepida->n95,94.6,7.4,11.2998,7.4
1871,237,0.341491,Neotoma.mexicana,5.31321,5.31321,5.31321,5.31321,Neotoma.mexicana->n95,94.6,7.4,3.36699,7.4
1871,238,1.9232,Neotoma.micropus,5.46523,5.46523,5.46523,5.46523,Neotoma.micropus->n95,94.6,7.4,7.99032,7.4
1871,239,1.69527,Neotoma.stephensi,4.95583,4.95583,4.95583,4.95583,Neotoma.stephensi->n95,94.6,7.4,7.5019,7.4
1870,240,0.255597,Neotoma.phenax,5.42715,5.42715,5.42715,5.42715,Neotoma.phenax->n94,90.55,15.5,2.0127,15.5
1872,241,5.13915,Neotoma.cinerea,5.81562,5.81562,5.81562,5.81562,Neotoma.cinerea->n96,91.35,13.9,9.53029,13.9
1872,242,0.126493,Neotoma.fuscipes,5.45352,5.45352,5.45352,5.45352,Neotoma.fuscipes->n96,91.35,13.9,1.49518,13.9
1873,243,101.518,Cricetus.cricetus,6.22786,6.22786,6.22786,6.22786,Cricetus.cricetus->n97,83.45,29.7,28.9775,29.7
1873,244,22.1443,Cricetulus.migratorius,3.42751,3.42751,3.42751,3.42751,Cricetulus.migratorius->n97,83.45,29.7,13.5338,29.7
1874,245,0.59467,Mesocricetus.auratus,4.65396,4.65396,4.65396,4.65396,Mesocricetus.auratus->n98,91.85,12.9,3.3652,12.9
1874,246,6.57226,Mesocricetus.brandti,5.28574,5.28574,5.28574,5.28574,Mesocricetus.brandti->n98,91.85,12.9,11.1874,12.9
1875,247,7.53376e-6,Phodopus.campbelli,3.15274,3.15274,3.15274,3.15274,Phodopus.campbelli->n99,98.25,0.1,0.136042,0.1
1875,248,7.53376e-6,Phodopus.sungorus,3.15274,3.15274,3.15274,3.15274,Phodopus.sungorus->n99,98.25,0.1,0.136042,0.1
1881,249,0.0443781,Alticola.argentatus,3.62966,3.62966,3.62966,3.62966,Alticola.argentatus->n105,95.25,6.1,1.33686,6.1
1881,250,0.0329702,Alticola.roylei,3.55535,3.55535,3.55535,3.55535,Alticola.roylei->n105,95.25,6.1,1.1523,6.1
1880,251,2.97557,Alticola.strelzowi,3.91202,3.91202,3.91202,3.91202,Alticola.strelzowi->n104,94.35,7.9,9.6192,7.9
1882,252,0.112734,Clethrionomys.californicus,3.16125,3.16125,3.16125,3.16125,Clethrionomys.californicus->n106,95.95,4.7,2.42743,4.7
1882,253,1.12597,Clethrionomys.gapperi,3.02383,3.02383,3.02383,3.02383,Clethrionomys.gapperi->n106,95.95,4.7,7.67154,4.7
1882,254,1.02015,Clethrionomys.glareolus,3.03351,3.03351,3.03351,3.03351,Clethrionomys.glareolus->n106,95.95,4.7,7.30214,4.7
1882,255,0.709072,Clethrionomys.rufocanus,3.38439,3.38439,3.38439,3.38439,Clethrionomys.rufocanus->n106,95.95,4.7,6.08785,4.7
1882,256,9.9634e-4,Clethrionomys.rutilus,3.21888,3.21888,3.21888,3.21888,Clethrionomys.rutilus->n106,95.95,4.7,0.228204,4.7
1878,257,0.434675,Hyperacrius.wynnei,3.96272,3.96272,3.96272,3.96272,Hyperacrius.wynnei->n102,89.65,17.3,2.48443,17.3
1877,258,0.585547,Dinaromys.bogdanovi,4.02535,4.02535,4.02535,4.02535,Dinaromys.bogdanovi->n101,88.75,19.1,2.7443,19.1
1884,259,0.702509,Arborimus.albipes,3.13549,3.13549,3.13549,3.13549,Arborimus.albipes->n108,97.2,2.2,8.85691,2.2
1884,260,0.702509,Arborimus.longicaudus,3.13549,3.13549,3.13549,3.13549,Arborimus.longicaudus->n108,97.2,2.2,8.85691,2.2
1884,261,2.33089,Arborimus.pomo,3.58352,3.58352,3.58352,3.58352,Arborimus.pomo->n108,97.2,2.2,16.1331,2.2
1885,262,0.359362,Phenacomys.intermedius,3.49651,3.49651,3.49651,3.49651,Phenacomys.intermedius->n109,96.55,3.5,5.02227,3.5
1885,263,0.211369,Phenacomys.ungava,3.29584,3.29584,3.29584,3.29584,Phenacomys.ungava->n109,96.55,3.5,3.85172,3.5
1886,264,3.3725,Arvicola.sapidus,5.23378,5.23378,5.23378,5.23378,Arvicola.sapidus->n110,95.95,4.7,13.2768,4.7
1886,265,0.269634,Arvicola.terrestris,4.78749,4.78749,4.78749,4.78749,Arvicola.terrestris->n110,95.95,4.7,3.75411,4.7
1876,266,0.301872,Chionomys.nivalis,3.98898,3.98898,3.98898,3.98898,Chionomys.nivalis->n100,88.65,19.3,1.9602,19.3
1887,267,0.2486,Dicrostonyx.groenlandicus,4.00824,4.00824,4.00824,4.00824,Dicrostonyx.groenlandicus->n111,95.8,5,3.49489,5
1887,268,0.0991348,Dicrostonyx.hudsonius,4.04305,4.04305,4.04305,4.04305,Dicrostonyx.hudsonius->n111,95.8,5,2.20697,5
1887,269,0.253413,Dicrostonyx.richardsoni,4.00733,4.00733,4.00733,4.00733,Dicrostonyx.richardsoni->n111,95.8,5,3.52856,5
1887,270,3.21985,Dicrostonyx.torquatus,4.44265,4.44265,4.44265,4.44265,Dicrostonyx.torquatus->n111,95.8,5,12.5777,5
1888,271,5.01014,Ellobius.fuscocapillus,4.38203,4.38203,4.38203,4.38203,Ellobius.fuscocapillus->n112,93,10.6,10.7756,10.6
1888,272,2.85989,Ellobius.talpinus,3.63759,3.63759,3.63759,3.63759,Ellobius.talpinus->n112,93,10.6,8.14123,10.6
1889,273,0.0413407,Eolagurus.luteus,3.2581,3.2581,3.2581,3.2581,Eolagurus.luteus->n113,94.55,7.5,1.16366,7.5
1889,274,2.27896,Lagurus.lagurus,3.01062,3.01062,3.01062,3.01062,Lagurus.lagurus->n113,94.55,7.5,8.63985,7.5
1876,275,9.46269,Lemmiscus.curtatus,3.30211,3.30211,3.30211,3.30211,Lemmiscus.curtatus->n100,88.65,19.3,10.9748,19.3
1892,276,0.588175,Lemmus.lemmus,3.94488,3.94488,3.94488,3.94488,Lemmus.lemmus->n116,93.65,9.3,3.94167,9.3
1892,277,2.20522,Lemmus.sibiricus,4.08092,4.08092,4.08092,4.08092,Lemmus.sibiricus->n116,93.65,9.3,7.63226,9.3
1891,278,6.48581,Myopus.schisticolor,3.21888,3.21888,3.21888,3.21888,Myopus.schisticolor->n115,92.6,11.4,11.8222,11.4
1893,279,3.66452,Synaptomys.borealis,3.05871,3.05871,3.05871,3.05871,Synaptomys.borealis->n117,96.1,4.4,14.3038,4.4
1893,280,1.0153,Synaptomys.cooperi,3.61227,3.61227,3.61227,3.61227,Synaptomys.cooperi->n117,96.1,4.4,7.52903,4.4
1894,281,0.0977932,Microtus.agrestis,3.82864,3.82864,3.82864,3.82864,Microtus.agrestis->n118,93.8,9,1.63381,9
1894,282,3.89164,Microtus.fortis,4.14313,4.14313,4.14313,4.14313,Microtus.fortis->n118,93.8,9,10.3065,9
1895,283,1.62132,Microtus.chrotorrhinus,3.66356,3.66356,3.66356,3.66356,Microtus.chrotorrhinus->n119,94.55,7.5,7.28738,7.5
1896,284,3.56855,Microtus.richardsoni,4.66532,4.66532,4.66532,4.66532,Microtus.richardsoni->n120,95.2,6.2,11.891,6.2
1896,285,11.5863,Microtus.xanthognathus,4.9523,4.9523,4.9523,4.9523,Microtus.xanthognathus->n120,95.2,6.2,21.4261,6.2
1894,286,0.773452,Microtus.longicaudus,3.60278,3.60278,3.60278,3.60278,Microtus.longicaudus->n118,93.8,9,4.59477,9
1894,287,1.27648,Microtus.mexicanus,3.55535,3.55535,3.55535,3.55535,Microtus.mexicanus->n118,93.8,9,5.90275,9
1897,288,4.32907,Microtus.arvalis,3.31419,3.31419,3.31419,3.31419,Microtus.arvalis->n121,95.4,5.8,13.541,5.8
1898,289,0.111215,Microtus.guentheri,3.94352,3.94352,3.94352,3.94352,Microtus.guentheri->n122,97.45,1.7,4.00891,1.7
1898,290,0.00232754,Microtus.socialis,3.8712,3.8712,3.8712,3.8712,Microtus.socialis->n122,97.45,1.7,0.579952,1.7
1899,291,1.26464,Microtus.californicus,3.97968,3.97968,3.97968,3.97968,Microtus.californicus->n123,94.9,6.8,6.75924,6.8
1900,292,1.03695,Microtus.canicaudus,3.56388,3.56388,3.56388,3.56388,Microtus.canicaudus->n124,95.55,5.5,6.8056,5.5
1900,293,0.587164,Microtus.montanus,3.90197,3.90197,3.90197,3.90197,Microtus.montanus->n124,95.55,5.5,5.12113,5.5
1899,294,15.5141,Microtus.oregoni,3.02042,3.02042,3.02042,3.02042,Microtus.oregoni->n123,94.9,6.8,23.6743,6.8
1901,295,0.748268,Microtus.breweri,3.98898,3.98898,3.98898,3.98898,Microtus.breweri->n125,95.5,5.6,5.72931,5.6
1901,296,0.0653753,Microtus.pennsylvanicus,3.77666,3.77666,3.77666,3.77666,Microtus.pennsylvanicus->n125,95.5,5.6,1.69348,5.6
1901,297,0.888627,Microtus.townsendii,4.00369,4.00369,4.00369,4.00369,Microtus.townsendii->n125,95.5,5.6,6.24358,5.6
1902,298,1.39998,Microtus.montebelli,3.68512,3.68512,3.68512,3.68512,Microtus.montebelli->n126,95.45,5.7,7.76768,5.7
1902,299,10.9483,Microtus.oeconomus,4.53614,4.53614,4.53614,4.53614,Microtus.oeconomus->n126,95.45,5.7,21.7222,5.7
1894,300,0.180617,Microtus.ochrogaster,3.68888,3.68888,3.68888,3.68888,Microtus.ochrogaster->n118,93.8,9,2.22037,9
1894,301,7.84744,Microtus.pinetorum,3.23868,3.23868,3.23868,3.23868,Microtus.pinetorum->n118,93.8,9,14.6356,9
1903,302,0.483769,Microtus.abbreviatus,3.91202,3.91202,3.91202,3.91202,Microtus.abbreviatus->n127,94.3,8,3.85427,8
1903,303,0.18046,Microtus.gregalis,3.86073,3.86073,3.86073,3.86073,Microtus.gregalis->n127,94.3,8,2.35404,8
1903,304,0.301061,Microtus.miurus,3.6763,3.6763,3.6763,3.6763,Microtus.miurus->n127,94.3,8,3.04054,8
1894,305,17.7862,Microtus.subterraneus,2.97041,2.97041,2.97041,2.97041,Microtus.subterraneus->n118,93.8,9,22.0337,9
1876,306,81.4528,Neofiber.alleni,5.59471,5.59471,5.59471,5.59471,Neofiber.alleni->n100,88.65,19.3,32.199,19.3
1876,307,276.491,Ondatra.zibethicus,7.03509,7.03509,7.03509,7.03509,Ondatra.zibethicus->n100,88.65,19.3,59.324,19.3
1907,308,0.05421,Meriones.hurrianae,4.2485,4.2485,4.2485,4.2485,Meriones.hurrianae->n131,91.05,14.5,0.958349,14.5
1908,309,6.66446,Meriones.crassus,3.87743,3.87743,3.87743,3.87743,Meriones.crassus->n132,92.6,11.4,11.9839,11.4
1908,310,0.0143568,Meriones.libycus,4.34381,4.34381,4.34381,4.34381,Meriones.libycus->n132,92.6,11.4,0.556217,11.4
1908,311,4.37399,Meriones.meridianus,3.97029,3.97029,3.97029,3.97029,Meriones.meridianus->n132,92.6,11.4,9.70855,11.4
1908,312,20.3127,Meriones.shawi,5.22036,5.22036,5.22036,5.22036,Meriones.shawi->n132,92.6,11.4,20.9218,11.4
1908,313,2.30213,Meriones.tristrami,4.65396,4.65396,4.65396,4.65396,Meriones.tristrami->n132,92.6,11.4,7.04337,11.4
1908,314,4.29115,Meriones.unguiculatus,3.97406,3.97406,3.97406,3.97406,Meriones.unguiculatus->n132,92.6,11.4,9.61618,11.4
1908,315,11.5599,Meriones.vinogradovi,5.01064,5.01064,5.01064,5.01064,Meriones.vinogradovi->n132,92.6,11.4,15.7831,11.4
1907,316,2.7219,Meriones.persicus,4.60517,4.60517,4.60517,4.60517,Meriones.persicus->n131,91.05,14.5,6.79079,14.5
1906,317,5.42297,Sekeetamys.calurus,3.65066,3.65066,3.65066,3.65066,Sekeetamys.calurus->n130,88.85,18.9,8.39567,18.9
1905,318,37.2256,Psammomys.obesus,5.17801,5.17801,5.17801,5.17801,Psammomys.obesus->n129,87.5,21.6,20.5761,21.6
1905,319,24.6565,Rhombomys.opimus,4.96284,4.96284,4.96284,4.96284,Rhombomys.opimus->n129,87.5,21.6,16.7458,21.6
1904,320,60.29,Desmodilliscus.braueri,2.30259,2.30259,2.30259,2.30259,Desmodilliscus.braueri->n128,86.5,23.6,25.0516,23.6
1909,321,3.85394,Desmodillus.auricularis,3.9982,3.9982,3.9982,3.9982,Desmodillus.auricularis->n133,92.55,11.5,9.07342,11.5
1910,322,0.827902,Gerbillurus.paeba,3.3499,3.3499,3.3499,3.3499,Gerbillurus.paeba->n134,93.75,9.1,4.72756,9.1
1910,323,0.477913,Gerbillurus.setzeri,3.65325,3.65325,3.65325,3.65325,Gerbillurus.setzeri->n134,93.75,9.1,3.59188,9.1
1910,324,3.30144,Gerbillurus.tytonis,3.17805,3.17805,3.17805,3.17805,Gerbillurus.tytonis->n134,93.75,9.1,9.44058,9.1
1911,325,10.141,Gerbillus.andersoni,3.09104,3.09104,3.09104,3.09104,Gerbillus.andersoni->n135,86.7,23.2,10.3625,23.2
1911,326,0.156575,Gerbillus.cheesmani,3.76931,3.76931,3.76931,3.76931,Gerbillus.cheesmani->n135,86.7,23.2,1.28761,23.2
1911,327,6.95884,Gerbillus.dasyurus,3.19458,3.19458,3.19458,3.19458,Gerbillus.dasyurus->n135,86.7,23.2,8.58405,23.2
1911,328,6.29858,Gerbillus.gerbillus,3.21888,3.21888,3.21888,3.21888,Gerbillus.gerbillus->n135,86.7,23.2,8.16667,23.2
1911,329,5.20939,Gerbillus.gleadowi,3.26194,3.26194,3.26194,3.26194,Gerbillus.gleadowi->n135,86.7,23.2,7.42707,23.2
1911,330,42.4783,Gerbillus.henleyi,2.45959,2.45959,2.45959,2.45959,Gerbillus.henleyi->n135,86.7,23.2,21.2084,23.2
1911,331,16.8024,Gerbillus.nanus,2.91777,2.91777,2.91777,2.91777,Gerbillus.nanus->n135,86.7,23.2,13.3386,23.2
1911,332,0.193909,Gerbillus.pyramidum,3.61092,3.61092,3.61092,3.61092,Gerbillus.pyramidum->n135,86.7,23.2,1.43292,23.2
1904,333,2.38169,Pachyuromys.duprasi,3.48124,3.48124,3.48124,3.48124,Pachyuromys.duprasi->n128,86.5,23.6,4.97915,23.6
1912,334,27.1292,Tatera.indica,4.98819,4.98819,4.98819,4.98819,Tatera.indica->n136,87.5,21.6,17.5655,21.6
1913,335,0.223952,Tatera.afra,4.31482,4.31482,4.31482,4.31482,Tatera.afra->n137,90.75,15.1,1.90878,15.1
1913,336,0.210811,Tatera.brantsii,4.31749,4.31749,4.31749,4.31749,Tatera.brantsii->n137,90.75,15.1,1.85194,15.1
1913,337,6.17362,Tatera.inclusa,4.8752,4.8752,4.8752,4.8752,Tatera.inclusa->n137,90.75,15.1,10.0219,15.1
1913,338,1.50279,Tatera.leucogaster,4.17223,4.17223,4.17223,4.17223,Tatera.leucogaster->n137,90.75,15.1,4.94457,15.1
1913,339,3.06593,Tatera.nigricauda,4.7362,4.7362,4.7362,4.7362,Tatera.nigricauda->n137,90.75,15.1,7.06253,15.1
1913,340,0.457376,Tatera.robusta,4.5326,4.5326,4.5326,4.5326,Tatera.robusta->n137,90.75,15.1,2.72782,15.1
1913,341,2.90524,Tatera.valida,4.72739,4.72739,4.72739,4.72739,Tatera.valida->n137,90.75,15.1,6.87496,15.1
1914,342,0.271529,Taterillus.gracilis,3.94835,3.94835,3.94835,3.94835,Taterillus.gracilis->n138,90.85,14.9,2.11584,14.9
1914,343,0.0155836,Taterillus.pygargus,3.87328,3.87328,3.87328,3.87328,Taterillus.pygargus->n138,90.85,14.9,0.506884,14.9
1916,344,3.0824,Beamys.hindei,4.62173,4.62173,4.62173,4.62173,Beamys.hindei->n140,88.55,19.5,6.23154,19.5
1916,345,116.173,Cricetomys.gambianus,6.99632,6.99632,6.99632,6.99632,Cricetomys.gambianus->n140,88.55,19.5,38.2564,19.5
1915,346,8.40622,Saccostomus.campestris,3.8582,3.8582,3.8582,3.8582,Saccostomus.campestris->n139,81.4,33.8,7.81646,33.8
1796,347,243.695,Hypogeomys.antimena,7.1309,7.1309,7.1309,7.1309,Hypogeomys.antimena->n20,74.25,48.1,35.2792,48.1
1917,348,0.208202,Calomyscus.bailwardi,3.01553,3.01553,3.01553,3.01553,Calomyscus.bailwardi->n141,94.05,8.5,2.45302,8.5
1917,349,0.208202,Calomyscus.mystax,3.01553,3.01553,3.01553,3.01553,Calomyscus.mystax->n141,94.05,8.5,2.45302,8.5
1919,350,1.09759,Cannomys.badius,6.47697,6.47697,6.47697,6.47697,Cannomys.badius->n143,93.6,9.4,5.35579,9.4
1920,351,0.42502,Rhizomys.pruinosus,7.80384,7.80384,7.80384,7.80384,Rhizomys.pruinosus->n144,95.25,6.1,4.13721,6.1
1920,352,2.96174,Rhizomys.sumatrensis,8.00637,8.00637,8.00637,8.00637,Rhizomys.sumatrensis->n144,95.25,6.1,10.9214,6.1
1918,353,8.27968,Tachyoryctes.splendens,5.33513,5.33513,5.33513,5.33513,Tachyoryctes.splendens->n142,91.2,14.2,11.9682,14.2
1796,354,35.5078,Petromyscus.collinus,3.04452,3.04452,3.04452,3.04452,Petromyscus.collinus->n20,74.25,48.1,13.4666,48.1
1921,355,5.31668,Dendromus.melanotis,1.99606,1.99606,1.99606,1.99606,Dendromus.melanotis->n145,87.35,21.9,7.72264,21.9
1921,356,0.144615,Dendromus.mesomelas,2.36085,2.36085,2.36085,2.36085,Dendromus.mesomelas->n145,87.35,21.9,1.27366,21.9
1921,357,5.86517,Dendromus.mystacalis,1.97408,1.97408,1.97408,1.97408,Dendromus.mystacalis->n145,87.35,21.9,8.11122,21.9
1922,358,1.0837,Steatomys.krebsii,3.17805,3.17805,3.17805,3.17805,Steatomys.krebsii->n146,90.4,15.8,4.10481,15.8
1922,359,0.510941,Steatomys.pratensis,3.23985,3.23985,3.23985,3.23985,Steatomys.pratensis->n146,90.4,15.8,2.81854,15.8
1796,360,167.688,Lophiomys.imhausi,6.62672,6.62672,6.62672,6.62672,Lophiomys.imhausi->n20,74.25,48.1,29.2649,48.1
1796,361,76.9039,Malacothrix.typica,2.51204,2.51204,2.51204,2.51204,Malacothrix.typica->n20,74.25,48.1,19.8184,48.1
1796,362,6.68983,Mystromys.albicaudatus,4.66344,4.66344,4.66344,4.66344,Mystromys.albicaudatus->n20,74.25,48.1,5.84525,48.1
1796,363,28.3288,Nannospalax.leucodon,5.18178,5.18178,5.18178,5.18178,Nannospalax.leucodon->n20,74.25,48.1,12.0284,48.1
1924,364,0.472129,Castor.canadensis,9.88363,9.88363,9.88363,9.88363,Castor.canadensis->n148,92.6,11.4,3.18967,11.4
1924,365,0.271611,Castor.fiber,9.85219,9.85219,9.85219,9.85219,Castor.fiber->n148,92.6,11.4,2.4193,11.4
1928,366,0.0609844,Perognathus.fasciatus,2.44669,2.44669,2.44669,2.44669,Perognathus.fasciatus->n152,90.35,15.9,0.970686,15.9
1928,367,1.14459,Perognathus.flavescens,2.19722,2.19722,2.19722,2.19722,Perognathus.flavescens->n152,90.35,15.9,4.20527,15.9
1928,368,3.25775,Perognathus.flavus,2.05796,2.05796,2.05796,2.05796,Perognathus.flavus->n152,90.35,15.9,7.09461,15.9
1928,369,1.63634,Perognathus.inornatus,2.15756,2.15756,2.15756,2.15756,Perognathus.inornatus->n152,90.35,15.9,5.02813,15.9
1928,370,1.14459,Perognathus.longimembris,2.19722,2.19722,2.19722,2.19722,Perognathus.longimembris->n152,90.35,15.9,4.20527,15.9
1928,371,2.86132,Perognathus.merriami,2.07944,2.07944,2.07944,2.07944,Perognathus.merriami->n152,90.35,15.9,6.64894,15.9
1928,372,10.0574,Perognathus.parvus,3.00072,3.00072,3.00072,3.00072,Perognathus.parvus->n152,90.35,15.9,12.4656,15.9
1929,373,1.00893,Chaetodipus.formosus,2.96785,2.96785,2.96785,2.96785,Chaetodipus.formosus->n153,89,18.6,3.65041,18.6
1932,374,0.254025,Chaetodipus.penicillatus,2.72327,2.72327,2.72327,2.72327,Chaetodipus.penicillatus->n156,94.6,7.4,2.90396,7.4
1933,375,0.00285624,Chaetodipus.intermedius,2.80336,2.80336,2.80336,2.80336,Chaetodipus.intermedius->n157,94.7,7.2,0.312176,7.2
1933,376,0.595973,Chaetodipus.nelsoni,2.66723,2.66723,2.66723,2.66723,Chaetodipus.nelsoni->n157,94.7,7.2,4.50936,7.2
1934,377,0.351026,Chaetodipus.fallax,2.92852,2.92852,2.92852,2.92852,Chaetodipus.fallax->n158,92.7,11.2,2.77478,11.2
1934,378,1.09135,Chaetodipus.californicus,3.23868,3.23868,3.23868,3.23868,Chaetodipus.californicus->n158,92.7,11.2,4.89261,11.2
1930,379,4.91841,Chaetodipus.hispidus,3.56247,3.56247,3.56247,3.56247,Chaetodipus.hispidus->n154,90.05,16.5,8.55733,16.5
1938,380,3.17041,Dipodomys.ordii,3.9982,3.9982,3.9982,3.9982,Dipodomys.ordii->n162,96.2,4.2,13.6176,4.2
1938,381,8.34466,Dipodomys.ingens,4.8828,4.8828,4.8828,4.8828,Dipodomys.ingens->n162,96.2,4.2,22.0926,4.2
1941,382,0.0717309,Dipodomys.panamintinus,4.28221,4.28221,4.28221,4.28221,Dipodomys.panamintinus->n165,96.8,3,2.4236,3
1942,383,0.00985263,Dipodomys.heermanni,4.17439,4.17439,4.17439,4.17439,Dipodomys.heermanni->n166,97.45,1.7,1.19322,1.7
